ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-07-08,India,Maharashtra,223724,9448,123192,91084
2020-07-08,India,Manipur,1435,0,793,642
2020-07-08,India,Meghalaya,80,1,43,36
2020-07-08,Japan,Mie,45,1,45,NA
2020-07-08,Japan,Miyagi,99,1,90,8
2020-07-08,Japan,Miyazaki,18,0,17,1
2020-07-08,India,Mizoram,197,0,133,64
2020-07-08,India,Nagaland,657,0,304,353
2020-07-08,Japan,Nagano,76,0,76,0
2020-07-08,Japan,Nagasaki,19,1,16,2
2020-07-08,Japan,Nara,100,2,90,8
2020-07-08,Japan,Niigata,85,0,83,2
2020-07-08,China,Ningxia,75,0,75,0
2020-07-08,India,Odisha,10624,48,7006,3570
2020-07-08,Japan,Oita,60,1,59,0
2020-07-08,Japan,Okayama,28,0,26,2
2020-07-08,Japan,Okinawa,147,7,138,2
2020-07-08,Japan,Osaka,1915,86,1730,99
2020-07-08,Japan,Port Quarantine,353,1,201,151
2020-07-08,India,Puducherry,1008,14,480,514
2020-07-08,India,Punjab,6907,178,4828,1901
2020-07-08,Pakistan,Punjab,84587,1955,51450,31182
2020-07-08,China,Qinghai,18,0,18,0
2020-07-08,India,Rajasthan,22063,482,16866,4715
2020-07-08,Japan,Saga,45,0,45,0
2020-07-08,Japan,Saitama,1330,67,1007,256
2020-07-08,China,Shaanxi,321,3,314,4
2020-07-08,China,Shandong,792,7,785,0
2020-07-08,China,Shanghai,721,7,689,25
2020-07-08,China,Shanxi,199,0,198,1
2020-07-08,Japan,Shiga,104,1,99,4
2020-07-08,Japan,Shimane,24,0,24,0
2020-07-08,Japan,Shizuoka,90,1,81,8
2020-07-08,China,Sichuan,599,3,582,14
2020-07-08,India,Sikkim,133,0,71,62
2020-07-08,Pakistan,Sindh,99362,1637,56373,41352
2020-07-08,India,Tamil Nadu,122350,1700,74167,46483
2020-07-08,India,Telangana,29536,324,17279,11933
2020-07-08,China,Tianjin,199,3,195,1
2020-07-08,China,Tibet,1,0,1,0
2020-07-08,Japan,Tochigi,90,0,67,23
2020-07-08,Japan,Tokushima,9,1,4,4
2020-07-08,Japan,Tokyo,7058,325,5706,1027
2020-07-08,Japan,Tottori,4,0,3,1
2020-07-08,Japan,Toyama,229,22,205,2
2020-07-08,India,Tripura,1761,1,1324,436
2020-07-08,India,Unknown,4385,0,0,4385
2020-07-08,Japan,Unknown,8,0,8,0
2020-07-08,India,Uttar Pradesh,31156,845,20331,9980
2020-07-08,India,Uttarakhand,3258,46,2650,562
2020-07-08,Japan,Wakayama,64,3,61,0
2020-07-08,India,West Bengal,24823,827,16291,7705
2020-07-08,China,Xinjiang,76,3,73,0
2020-07-08,Japan,Yamagata,71,1,68,2
2020-07-08,Japan,Yamaguchi,37,0,37,0
2020-07-08,Japan,Yamanashi,75,1,73,1
2020-07-08,China,Yunnan,187,2,183,2
2020-07-08,China,Zhejiang,1269,1,1267,1
2020-07-08,Afghanistan,NA,33594,936,20700,11958
2020-07-08,Armenia,NA,29820,521,17427,11872
2020-07-08,Azerbaijan,NA,21916,274,13100,8542
2020-07-08,Bahrain,NA,30931,98,26073,4760
2020-07-08,Bangladesh,NA,172134,2197,80838,89099
2020-07-08,Bhutan,NA,80,0,55,25
2020-07-08,Brunei,NA,141,3,138,0
2020-07-08,Burma,NA,317,6,250,61
2020-07-08,Cambodia,NA,141,0,131,10
2020-07-08,Cyprus,NA,1008,19,839,150
2020-07-08,Georgia,NA,963,15,841,107
2020-07-08,Indonesia,NA,68079,3359,31585,33135
2020-07-08,Iran,NA,248379,12084,209463,26832
2020-07-08,Iraq,NA,67442,2779,37879,26784
2020-07-08,Israel,NA,33557,344,18338,14875
2020-07-08,Jordan,NA,1169,10,977,182
2020-07-08,Kazakhstan,NA,51059,264,16298,34497
2020-07-08,South Korea,NA,13293,287,12019,987
2020-07-08,Kuwait,NA,52007,379,42108,9520
2020-07-08,Kyrgyzstan,NA,8847,116,3053,5678
2020-07-08,Laos,NA,19,0,19,0
2020-07-08,Lebanon,NA,1946,36,1368,542
2020-07-08,Malaysia,NA,8677,121,8486,70
2020-07-08,Maldives,NA,2517,13,2180,324
2020-07-08,Mongolia,NA,227,0,197,30
2020-07-08,Nepal,NA,16423,35,7752,8636
2020-07-08,Oman,NA,50207,233,32005,17969
2020-07-08,Philippines,NA,50359,1314,12588,36457
2020-07-08,Qatar,NA,101553,138,96107,5308
2020-07-08,Saudi Arabia,NA,220144,2059,158050,60035
2020-07-08,Singapore,NA,45298,26,41323,3949
2020-07-08,Sri Lanka,NA,2094,11,1967,116
2020-07-08,Syria,NA,372,14,126,232
2020-07-08,Taiwan,NA,449,7,438,4
2020-07-08,Tajikistan,NA,6364,54,5011,1299
2020-07-08,Thailand,NA,3197,58,3074,65
2020-07-08,Timor-Leste,NA,24,0,24,0
2020-07-08,Turkey,NA,208938,5282,187511,16145
2020-07-08,United Arab Emirates,NA,53045,327,42282,10436
2020-07-08,Uzbekistan,NA,11092,45,7060,3987
2020-07-08,Vietnam,NA,369,0,347,22
2020-07-08,West Bank and Gaza,NA,5029,20,494,4515
2020-07-08,Yemen,NA,1318,351,595,372
2020-07-09,Japan,Aichi,527,34,480,13
2020-07-09,Japan,Akita,16,0,16,0
2020-07-09,India,Andaman and Nicobar Islands,151,0,83,68
2020-07-09,India,Andhra Pradesh,23814,277,12154,11383
2020-07-09,China,Anhui,991,6,985,0
2020-07-09,Japan,Aomori,31,1,26,4
2020-07-09,India,Arunachal Pradesh,302,2,120,180
2020-07-09,India,Assam,14032,22,8726,5284
2020-07-09,Pakistan,Azad Jammu and Kashmir,1485,41,860,584
2020-07-09,Pakistan,Balochistan,11099,125,6931,4043
2020-07-09,China,Beijing,929,9,645,275
2020-07-09,India,Bihar,13944,115,9816,4013
2020-07-09,India,Chandigarh,523,7,403,113
2020-07-09,India,Chhattisgarh,3675,15,2903,757
2020-07-09,Japan,Chiba,1066,46,899,121
2020-07-09,China,Chongqing,582,6,575,1
2020-07-09,India,Dadra and Nagar Haveli and Daman and Diu,411,0,189,222
2020-07-09,India,Delhi,107051,3258,82226,21567
2020-07-09,Japan,Ehime,82,5,77,0
2020-07-09,China,Fujian,363,1,360,2
2020-07-09,Japan,Fukui,122,8,114,0
2020-07-09,Japan,Fukuoka,898,33,814,51
2020-07-09,Japan,Fukushima,82,0,82,0
2020-07-09,China,Gansu,167,2,162,3
2020-07-09,Japan,Gifu,162,7,148,7
2020-07-09,Pakistan,Gilgit-Baltistan,1619,34,1290,295
2020-07-09,India,Goa,2151,9,1273,869
2020-07-09,China,Guangdong,1647,8,1631,8
2020-07-09,China,Guangxi,254,2,252,0
2020-07-09,China,Guizhou,147,2,145,0
2020-07-09,India,Gujarat,39194,2008,27718,9468
2020-07-09,Japan,Gunma,155,19,133,3
2020-07-09,China,Hainan,171,6,165,0
2020-07-09,India,Haryana,19369,287,14510,4572
2020-07-09,China,Hebei,349,6,339,4
2020-07-09,China,Heilongjiang,947,13,934,0
2020-07-09,China,Henan,1276,22,1254,0
2020-07-09,India,Himachal Pradesh,1140,11,846,283
2020-07-09,Japan,Hiroshima,168,3,161,4
2020-07-09,Japan,Hokkaido,1274,101,1106,67
2020-07-09,Hong Kong,Hong Kong,1365,7,1167,191
2020-07-09,China,Hubei,68135,4512,63623,0
2020-07-09,China,Hunan,1019,4,1015,0
2020-07-09,Japan,Hyogo,722,45,659,18
2020-07-09,Japan,Ibaraki,189,10,163,16
2020-07-09,China,Inner Mongolia,244,1,237,6
2020-07-09,Japan,Ishikawa,300,27,267,6
2020-07-09,Pakistan,Islamabad,13829,146,10240,3443
2020-07-09,India,Jammu and Kashmir,9501,154,5695,3652
2020-07-09,India,Jharkhand,3246,23,2208,1015
2020-07-09,China,Jiangsu,654,0,654,0
2020-07-09,China,Jiangxi,932,1,931,0
2020-07-09,China,Jilin,155,2,153,0
2020-07-09,Japan,Kagawa,28,0,28,0
2020-07-09,Japan,Kagoshima,124,0,11,113
2020-07-09,Japan,Kanagawa,1653,97,1382,174
2020-07-09,India,Karnataka,31105,486,12833,17786
2020-07-09,India,Kerala,6534,27,3708,2799
2020-07-09,Pakistan,Khyber Pakhtunkhwa,29406,1063,19503,8840
2020-07-09,Japan,Kochi,74,3,71,0
2020-07-09,Japan,Kumamoto,48,3,45,0
2020-07-09,Japan,Kyoto,420,18,353,49
2020-07-09,India,Ladakh,1055,1,915,139
2020-07-09,China,Liaoning,162,2,150,10
2020-07-09,Macau,Macau,46,0,45,1
2020-07-09,India,Madhya Pradesh,16341,634,12232,3475
2020-07-09,India,Maharashtra,230599,9667,127259,93673
2020-07-09,India,Manipur,1450,0,799,651
2020-07-09,India,Meghalaya,113,2,66,45
2020-07-09,Japan,Mie,46,1,45,0
2020-07-09,Japan,Miyagi,100,1,91,8
2020-07-09,Japan,Miyazaki,18,0,17,1
2020-07-09,India,Mizoram,197,0,133,64
2020-07-09,India,Nagaland,673,0,304,369
2020-07-09,Japan,Nagano,76,0,76,0
2020-07-09,Japan,Nagasaki,19,1,16,2
2020-07-09,Japan,Nara,102,2,90,10
2020-07-09,Japan,Niigata,85,0,83,2
2020-07-09,China,Ningxia,75,0,75,0
2020-07-09,India,Odisha,11201,52,7407,3742
2020-07-09,Japan,Oita,60,1,59,0
2020-07-09,Japan,Okayama,28,0,26,2
2020-07-09,Japan,Okinawa,148,7,139,2
2020-07-09,Japan,Osaka,1945,86,1742,117
2020-07-09,Japan,Port Quarantine,358,1,201,156
2020-07-09,India,Puducherry,1151,14,584,553
2020-07-09,India,Punjab,7140,183,4945,2012
2020-07-09,Pakistan,Punjab,85261,1972,52641,30648
2020-07-09,China,Qinghai,18,0,18,0
2020-07-09,India,Rajasthan,22563,491,17070,5002
2020-07-09,Japan,Saga,45,0,45,0
2020-07-09,Japan,Saitama,1352,67,1032,253
2020-07-09,China,Shaanxi,321,3,314,4
2020-07-09,China,Shandong,792,7,785,0
2020-07-09,China,Shanghai,721,7,689,25
2020-07-09,China,Shanxi,199,0,198,1
2020-07-09,Japan,Shiga,104,1,99,4
2020-07-09,Japan,Shimane,24,0,24,0
2020-07-09,Japan,Shizuoka,93,1,81,11
2020-07-09,China,Sichuan,599,3,582,14
2020-07-09,India,Sikkim,134,0,72,62
2020-07-09,Pakistan,Sindh,100900,1677,57627,41596
2020-07-09,India,Tamil Nadu,126581,1765,78161,46655
2020-07-09,India,Telangana,30946,331,18192,12423
2020-07-09,China,Tianjin,199,3,195,1
2020-07-09,China,Tibet,1,0,1,0
2020-07-09,Japan,Tochigi,90,0,72,18
2020-07-09,Japan,Tokushima,10,1,4,5
2020-07-09,Japan,Tokyo,7282,325,5979,978
2020-07-09,Japan,Tottori,4,0,3,1
2020-07-09,Japan,Toyama,230,22,205,3
2020-07-09,India,Tripura,1776,1,1338,437
2020-07-09,India,Unknown,4161,0,0,4161
2020-07-09,Japan,Unknown,8,0,8,0
2020-07-09,India,Uttar Pradesh,32362,862,21127,10373
2020-07-09,India,Uttarakhand,3305,46,2672,587
2020-07-09,Japan,Wakayama,66,3,61,2
2020-07-09,India,West Bengal,25911,854,16826,8231
2020-07-09,China,Xinjiang,76,3,73,0
2020-07-09,Japan,Yamagata,71,1,68,2
2020-07-09,Japan,Yamaguchi,37,0,37,0
2020-07-09,Japan,Yamanashi,75,1,74,0
2020-07-09,China,Yunnan,187,2,183,2
2020-07-09,China,Zhejiang,1269,1,1267,1
2020-07-09,Afghanistan,NA,33908,957,20847,12104
2020-07-09,Armenia,NA,30346,535,18000,11811
2020-07-09,Azerbaijan,NA,22464,284,13591,8589
2020-07-09,Bahrain,NA,31528,103,26520,4905
2020-07-09,Bangladesh,NA,175494,2238,84544,88712
2020-07-09,Bhutan,NA,80,0,55,25
2020-07-09,Brunei,NA,141,3,138,0
2020-07-09,Burma,NA,321,6,254,61
2020-07-09,Cambodia,NA,141,0,131,10
2020-07-09,Cyprus,NA,1010,19,839,152
2020-07-09,Georgia,NA,968,15,844,109
2020-07-09,Indonesia,NA,70736,3417,32651,34668
2020-07-09,Iran,NA,250458,12305,212176,25977
2020-07-09,Iraq,NA,69612,2882,39502,27228
2020-07-09,Israel,NA,34825,348,18452,16025
2020-07-09,Jordan,NA,1169,10,982,177
2020-07-09,Kazakhstan,NA,54747,264,35137,19346
2020-07-09,South Korea,NA,13338,288,12065,985
2020-07-09,Kuwait,NA,52840,382,42686,9772
2020-07-09,Kyrgyzstan,NA,9358,122,3134,6102
2020-07-09,Laos,NA,19,0,19,0
2020-07-09,Lebanon,NA,2011,36,1368,607
2020-07-09,Malaysia,NA,8683,121,8499,63
2020-07-09,Maldives,NA,2553,13,2227,313
2020-07-09,Mongolia,NA,227,0,197,30
2020-07-09,Nepal,NA,16531,35,7891,8605
2020-07-09,Oman,NA,51725,236,33021,18468
2020-07-09,Philippines,NA,51754,1314,12813,37627
2020-07-09,Qatar,NA,102110,142,97272,4696
2020-07-09,Saudi Arabia,NA,223327,2100,161096,60131
2020-07-09,Singapore,NA,45423,26,41645,3752
2020-07-09,Sri Lanka,NA,2154,11,1979,164
2020-07-09,Syria,NA,372,14,126,232
2020-07-09,Taiwan,NA,449,7,438,4
2020-07-09,Tajikistan,NA,6410,54,5067,1289
2020-07-09,Thailand,NA,3202,58,3085,59
2020-07-09,Timor-Leste,NA,24,0,24,0
2020-07-09,Turkey,NA,209962,5300,190390,14272
2020-07-09,United Arab Emirates,NA,53577,328,43570,9679
2020-07-09,Uzbekistan,NA,11564,51,7287,4226
2020-07-09,Vietnam,NA,369,0,347,22
2020-07-09,West Bank and Gaza,NA,5220,24,525,4671
2020-07-09,Yemen,NA,1356,361,619,376
2020-07-10,Japan,Aichi,527,34,481,12
2020-07-10,Japan,Akita,16,0,16,0
2020-07-10,India,Andaman and Nicobar Islands,156,0,92,64
2020-07-10,India,Andhra Pradesh,25422,292,13194,11936
2020-07-10,China,Anhui,991,6,985,0
2020-07-10,Japan,Aomori,32,1,26,5
2020-07-10,India,Arunachal Pradesh,335,2,120,213
2020-07-10,India,Assam,14600,27,9147,5426
2020-07-10,Pakistan,Azad Jammu and Kashmir,1532,42,894,596
2020-07-10,Pakistan,Balochistan,11128,126,7224,3778
2020-07-10,China,Beijing,929,9,645,275
2020-07-10,India,Bihar,14575,119,10109,4347
2020-07-10,India,Chandigarh,539,7,408,124
2020-07-10,India,Chhattisgarh,3767,17,3028,722
2020-07-10,Japan,Chiba,1078,46,906,126
2020-07-10,China,Chongqing,582,6,575,1
2020-07-10,India,Dadra and Nagar Haveli and Daman and Diu,459,0,211,248
2020-07-10,India,Delhi,109140,3300,84694,21146
2020-07-10,Japan,Ehime,82,5,77,0
2020-07-10,China,Fujian,363,1,360,2
2020-07-10,Japan,Fukui,122,8,114,0
2020-07-10,Japan,Fukuoka,904,33,816,55
2020-07-10,Japan,Fukushima,83,0,82,1
2020-07-10,China,Gansu,167,2,162,3
2020-07-10,Japan,Gifu,162,7,148,7
2020-07-10,Pakistan,Gilgit-Baltistan,1630,36,1303,291
2020-07-10,India,Goa,2251,9,1347,895
2020-07-10,China,Guangdong,1647,8,1631,8
2020-07-10,China,Guangxi,254,2,252,0
2020-07-10,China,Guizhou,147,2,145,0
2020-07-10,India,Gujarat,40069,2022,28147,9900
2020-07-10,Japan,Gunma,155,19,133,3
2020-07-10,China,Hainan,171,6,165,0
2020-07-10,India,Haryana,19934,290,14904,4740
2020-07-10,China,Hebei,349,6,339,4
2020-07-10,China,Heilongjiang,947,13,934,0
2020-07-10,China,Henan,1276,22,1254,0
2020-07-10,India,Himachal Pradesh,1171,11,883,277
2020-07-10,Japan,Hiroshima,172,3,165,4
2020-07-10,Japan,Hokkaido,1280,101,1120,59
2020-07-10,Hong Kong,Hong Kong,1365,7,1167,191
2020-07-10,China,Hubei,68135,4512,63623,0
2020-07-10,China,Hunan,1019,4,1015,0
2020-07-10,Japan,Hyogo,726,45,660,21
2020-07-10,Japan,Ibaraki,196,10,165,21
2020-07-10,China,Inner Mongolia,244,1,237,6
2020-07-10,Japan,Ishikawa,300,27,267,6
2020-07-10,Pakistan,Islamabad,13927,147,10441,3339
2020-07-10,India,Jammu and Kashmir,9888,159,5786,3943
2020-07-10,India,Jharkhand,3419,23,2224,1172
2020-07-10,China,Jiangsu,654,0,654,0
2020-07-10,China,Jiangxi,932,1,931,0
2020-07-10,China,Jilin,155,2,153,0
2020-07-10,Japan,Kagawa,29,0,28,1
2020-07-10,Japan,Kagoshima,132,0,11,121
2020-07-10,Japan,Kanagawa,1685,97,1409,179
2020-07-10,India,Karnataka,33418,543,13836,19039
2020-07-10,India,Kerala,6950,27,3820,3103
2020-07-10,Pakistan,Khyber Pakhtunkhwa,29775,1074,20271,8430
2020-07-10,Japan,Kochi,74,3,71,0
2020-07-10,Japan,Kumamoto,48,3,45,0
2020-07-10,Japan,Kyoto,430,18,356,56
2020-07-10,India,Ladakh,1064,1,917,146
2020-07-10,China,Liaoning,162,2,150,10
2020-07-10,Macau,Macau,46,0,45,1
2020-07-10,India,Madhya Pradesh,16657,638,12481,3538
2020-07-10,India,Maharashtra,238461,9893,132625,95943
2020-07-10,India,Manipur,1582,0,832,750
2020-07-10,India,Meghalaya,207,2,66,139
2020-07-10,Japan,Mie,46,1,45,0
2020-07-10,Japan,Miyagi,100,1,91,8
2020-07-10,Japan,Miyazaki,18,0,17,1
2020-07-10,India,Mizoram,226,0,143,83
2020-07-10,India,Nagaland,732,0,304,428
2020-07-10,Japan,Nagano,76,0,76,0
2020-07-10,Japan,Nagasaki,20,1,17,2
2020-07-10,Japan,Nara,107,2,90,15
2020-07-10,Japan,Niigata,85,0,83,2
2020-07-10,China,Ningxia,75,0,75,0
2020-07-10,India,Odisha,11956,56,7972,3928
2020-07-10,Japan,Oita,60,1,59,0
2020-07-10,Japan,Okayama,28,0,26,2
2020-07-10,Japan,Okinawa,149,7,139,3
2020-07-10,Japan,Osaka,1967,86,1750,131
2020-07-10,Japan,Port Quarantine,368,1,201,166
2020-07-10,India,Puducherry,1272,17,637,618
2020-07-10,India,Punjab,7357,187,5017,2153
2020-07-10,Pakistan,Punjab,85991,1985,53836,30170
2020-07-10,China,Qinghai,18,0,18,0
2020-07-10,India,Rajasthan,23174,497,17620,5057
2020-07-10,Japan,Saga,45,0,45,0
2020-07-10,Japan,Saitama,1396,67,1041,288
2020-07-10,China,Shaanxi,321,3,314,4
2020-07-10,China,Shandong,792,7,785,0
2020-07-10,China,Shanghai,721,7,689,25
2020-07-10,China,Shanxi,199,0,198,1
2020-07-10,Japan,Shiga,104,1,99,4
2020-07-10,Japan,Shimane,24,0,24,0
2020-07-10,Japan,Shizuoka,93,1,82,10
2020-07-10,China,Sichuan,599,3,582,14
2020-07-10,India,Sikkim,134,0,80,54
2020-07-10,Pakistan,Sindh,102368,1713,59165,41490
2020-07-10,India,Tamil Nadu,130261,1829,82324,46108
2020-07-10,India,Telangana,32224,339,19205,12680
2020-07-10,China,Tianjin,199,3,195,1
2020-07-10,China,Tibet,1,0,1,0
2020-07-10,Japan,Tochigi,93,0,74,19
2020-07-10,Japan,Tokushima,10,1,4,5
2020-07-10,Japan,Tokyo,7525,325,5979,1221
2020-07-10,Japan,Tottori,4,0,3,1
2020-07-10,Japan,Toyama,230,22,205,3
2020-07-10,India,Tripura,1918,1,1372,545
2020-07-10,India,Unknown,3416,0,0,3416
2020-07-10,Japan,Unknown,8,0,8,0
2020-07-10,India,Uttar Pradesh,33700,889,21787,11024
2020-07-10,India,Uttarakhand,3373,46,2706,621
2020-07-10,Japan,Wakayama,71,3,61,7
2020-07-10,India,West Bengal,27109,880,17348,8881
2020-07-10,China,Xinjiang,76,3,73,0
2020-07-10,Japan,Yamagata,71,1,68,2
2020-07-10,Japan,Yamaguchi,37,0,37,0
2020-07-10,Japan,Yamanashi,76,1,74,1
2020-07-10,China,Yunnan,187,2,183,2
2020-07-10,China,Zhejiang,1269,1,1267,1
2020-07-10,Afghanistan,NA,34194,971,20882,12341
2020-07-10,Armenia,NA,30903,546,18709,11648
2020-07-10,Azerbaijan,NA,22990,292,14093,8605
2020-07-10,Bahrain,NA,32039,104,27213,4722
2020-07-10,Bangladesh,NA,178443,2275,86406,89762
2020-07-10,Bhutan,NA,80,0,55,25
2020-07-10,Brunei,NA,141,3,138,0
2020-07-10,Burma,NA,326,6,256,64
2020-07-10,Cambodia,NA,141,0,131,10
2020-07-10,Cyprus,NA,1013,19,839,155
2020-07-10,Georgia,NA,973,15,846,112
2020-07-10,Indonesia,NA,72347,3469,33529,35349
2020-07-10,Iran,NA,252720,12447,215015,25258
2020-07-10,Iraq,NA,72460,2960,41380,28120
2020-07-10,Israel,NA,36266,351,18613,17302
2020-07-10,Jordan,NA,1173,10,986,177
2020-07-10,Kazakhstan,NA,56455,264,32500,23691
2020-07-10,South Korea,NA,13373,288,12144,941
2020-07-10,Kuwait,NA,53580,383,43214,9983
2020-07-10,Kyrgyzstan,NA,9910,125,3236,6549
2020-07-10,Laos,NA,19,0,19,0
2020-07-10,Lebanon,NA,2082,36,1402,644
2020-07-10,Malaysia,NA,8696,121,8511,64
2020-07-10,Maldives,NA,2617,13,2238,366
2020-07-10,Mongolia,NA,227,0,200,27
2020-07-10,Nepal,NA,16649,35,8011,8603
2020-07-10,Oman,NA,53614,244,34225,19145
2020-07-10,Philippines,NA,52914,1360,13230,38324
2020-07-10,Qatar,NA,102630,146,98233,4251
2020-07-10,Saudi Arabia,NA,226486,2151,163026,61309
2020-07-10,Singapore,NA,45614,26,41780,3808
2020-07-10,Sri Lanka,NA,2454,11,1980,463
2020-07-10,Syria,NA,394,16,126,252
2020-07-10,Taiwan,NA,449,7,438,4
2020-07-10,Tajikistan,NA,6457,55,5115,1287
2020-07-10,Thailand,NA,3202,58,3087,57
2020-07-10,Timor-Leste,NA,24,0,24,0
2020-07-10,Turkey,NA,210965,5323,191883,13759
2020-07-10,United Arab Emirates,NA,54050,330,43969,9751
2020-07-10,Uzbekistan,NA,12027,54,7530,4443
2020-07-10,Vietnam,NA,370,0,350,20
2020-07-10,West Bank and Gaza,NA,5551,27,536,4988
2020-07-10,Yemen,NA,1380,364,630,386
2020-07-11,Japan,Aichi,529,34,481,14
2020-07-11,Japan,Akita,16,0,16,0
2020-07-11,India,Andaman and Nicobar Islands,163,0,93,70
2020-07-11,India,Andhra Pradesh,27235,309,14393,12533
2020-07-11,China,Anhui,991,6,985,0
2020-07-11,Japan,Aomori,33,1,26,6
2020-07-11,India,Arunachal Pradesh,341,2,125,214
2020-07-11,India,Assam,15536,35,9150,6351
2020-07-11,Pakistan,Azad Jammu and Kashmir,1564,43,942,579
2020-07-11,Pakistan,Balochistan,11157,126,7421,3610
2020-07-11,China,Beijing,929,9,680,240
2020-07-11,India,Bihar,15373,131,10685,4557
2020-07-11,India,Chandigarh,555,7,413,135
2020-07-11,India,Chhattisgarh,3897,17,3070,810
2020-07-11,Japan,Chiba,1091,46,906,139
2020-07-11,China,Chongqing,582,6,575,1
2020-07-11,India,Dadra and Nagar Haveli and Daman and Diu,471,0,226,245
2020-07-11,India,Delhi,110921,3334,87692,19895
2020-07-11,Japan,Ehime,82,5,77,0
2020-07-11,China,Fujian,363,1,361,1
2020-07-11,Japan,Fukui,122,8,114,0
2020-07-11,Japan,Fukuoka,913,33,816,64
2020-07-11,Japan,Fukushima,83,0,82,1
2020-07-11,China,Gansu,167,2,162,3
2020-07-11,Japan,Gifu,162,7,148,7
2020-07-11,Pakistan,Gilgit-Baltistan,1658,36,1316,306
2020-07-11,India,Goa,2368,12,1428,928
2020-07-11,China,Guangdong,1648,8,1634,6
2020-07-11,China,Guangxi,254,2,252,0
2020-07-11,China,Guizhou,147,2,145,0
2020-07-11,India,Gujarat,40941,2032,28649,10260
2020-07-11,Japan,Gunma,155,19,133,3
2020-07-11,China,Hainan,171,6,165,0
2020-07-11,India,Haryana,20582,297,15394,4891
2020-07-11,China,Hebei,349,6,339,4
2020-07-11,China,Heilongjiang,947,13,934,0
2020-07-11,China,Henan,1276,22,1254,0
2020-07-11,India,Himachal Pradesh,1182,11,908,263
2020-07-11,Japan,Hiroshima,175,3,165,7
2020-07-11,Japan,Hokkaido,1281,101,1120,60
2020-07-11,Hong Kong,Hong Kong,1431,7,1197,227
2020-07-11,China,Hubei,68135,4512,63623,0
2020-07-11,China,Hunan,1019,4,1015,0
2020-07-11,Japan,Hyogo,731,45,660,26
2020-07-11,Japan,Ibaraki,196,10,165,21
2020-07-11,China,Inner Mongolia,245,1,237,7
2020-07-11,Japan,Ishikawa,300,27,267,6
2020-07-11,Pakistan,Islamabad,14023,152,10645,3226
2020-07-11,India,Jammu and Kashmir,10156,169,5895,4092
2020-07-11,India,Jharkhand,3613,23,2243,1347
2020-07-11,China,Jiangsu,654,0,654,0
2020-07-11,China,Jiangxi,932,1,931,0
2020-07-11,China,Jilin,155,2,153,0
2020-07-11,Japan,Kagawa,29,0,28,1
2020-07-11,Japan,Kagoshima,137,0,11,126
2020-07-11,Japan,Kanagawa,1720,97,1409,214
2020-07-11,India,Karnataka,36216,613,14716,20887
2020-07-11,India,Kerala,7438,29,3963,3446
2020-07-11,Pakistan,Khyber Pakhtunkhwa,30078,1087,20762,8229
2020-07-11,Japan,Kochi,74,3,71,0
2020-07-11,Japan,Kumamoto,48,3,45,0
2020-07-11,Japan,Kyoto,439,18,356,65
2020-07-11,India,Ladakh,1077,1,928,148
2020-07-11,China,Liaoning,164,2,150,12
2020-07-11,Macau,Macau,46,0,45,1
2020-07-11,India,Madhya Pradesh,17201,644,12679,3878
2020-07-11,India,Maharashtra,246600,10116,136985,99499
2020-07-11,India,Manipur,1593,0,843,750
2020-07-11,India,Meghalaya,207,2,66,139
2020-07-11,Japan,Mie,47,1,45,1
2020-07-11,Japan,Miyagi,104,1,91,12
2020-07-11,Japan,Miyazaki,18,0,17,1
2020-07-11,India,Mizoram,227,0,150,77
2020-07-11,India,Nagaland,748,0,313,435
2020-07-11,Japan,Nagano,76,0,76,0
2020-07-11,Japan,Nagasaki,22,1,17,4
2020-07-11,Japan,Nara,114,2,90,22
2020-07-11,Japan,Niigata,86,0,83,3
2020-07-11,China,Ningxia,75,0,75,0
2020-07-11,India,Odisha,12526,61,8360,4105
2020-07-11,Japan,Oita,60,1,59,0
2020-07-11,Japan,Okayama,28,0,26,2
2020-07-11,Japan,Okinawa,151,7,139,5
2020-07-11,Japan,Osaka,1995,86,1750,159
2020-07-11,Japan,Port Quarantine,381,1,201,179
2020-07-11,India,Puducherry,1337,18,690,629
2020-07-11,India,Punjab,7587,195,5040,2352
2020-07-11,Pakistan,Punjab,86556,2006,55175,29375
2020-07-11,China,Qinghai,18,0,18,0
2020-07-11,India,Rajasthan,23748,503,17869,5376
2020-07-11,Japan,Saga,45,0,45,0
2020-07-11,Japan,Saitama,1431,67,1041,323
2020-07-11,China,Shaanxi,321,3,314,4
2020-07-11,China,Shandong,792,7,785,0
2020-07-11,China,Shanghai,724,7,689,28
2020-07-11,China,Shanxi,200,0,198,2
2020-07-11,Japan,Shiga,104,1,99,4
2020-07-11,Japan,Shimane,24,0,24,0
2020-07-11,Japan,Shizuoka,93,1,82,10
2020-07-11,China,Sichuan,599,3,587,9
2020-07-11,India,Sikkim,151,0,80,71
2020-07-11,Pakistan,Sindh,103836,1747,60439,41650
2020-07-11,India,Tamil Nadu,134226,1898,85915,46413
2020-07-11,India,Telangana,33402,348,20919,12135
2020-07-11,China,Tianjin,203,3,195,5
2020-07-11,China,Tibet,1,0,1,0
2020-07-11,Japan,Tochigi,93,0,74,19
2020-07-11,Japan,Tokushima,10,1,4,5
2020-07-11,Japan,Tokyo,7731,325,5979,1427
2020-07-11,Japan,Tottori,4,0,3,1
2020-07-11,Japan,Toyama,230,22,205,3
